code,name,ects,link,professor,description
COM-508,Optional research project in Data Science,8,https://edu.epfl.ch/studyplan/en/master/data-science/coursebook/optional-research-project-in-data-science-COM-508,Profs divers *,Individual research during the semester under the guidance of a professor or an assistant.
MATH-342,Time series,5,https://edu.epfl.ch/studyplan/en/master/data-science/coursebook/time-series-MATH-342,Olhede Sofia Charlotta,A first course in statistical time series analysis and applications.
COM-596,Engineering internship credited with Master project (master in Data science),0,https://edu.epfl.ch/studyplan/en/master/data-science/coursebook/engineering-internship-credited-with-master-project-master-in-data-science-COM-596,Profs divers *,The engineering internship is an integral part of the curriculum for master's students. They join companies in Switzerland or abroad to carry out an internship or their master's project in a field of activity where the skills of the futur Engineer are highlighted.
COM-598,Master project in Data science,30,https://edu.epfl.ch/studyplan/en/master/data-science/coursebook/master-project-in-data-science-COM-598,Profs divers *,The student carries out an academic or industrial master's project. The student will use the required skills and knowledge to accomplish an independent Master in Data Science.
DH-500,Computational Social Media,4,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/computational-social-media-DH-500,Gatica-Perez Daniel,"The course integrates concepts from media studies, machine learning, multimedia, and network science to characterize social practices and analyze content in platforms like Twitter, Instagram, YouTube, and TikTok. Students will learn computational methods to understand phenomena in social media."
DH-405,Foundations of digital humanities,6,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/foundations-of-digital-humanities-DH-405,Kaplan Frédéric,"This course gives an introduction to the fundamental concepts and methods of the Digital Humanities, both from a theoretical and applied point of view. The course introduces the Digital Humanities circle of processing and interpretation, from data acquisition to new understandings."
DH-406,Machine learning for DH,4,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/machine-learning-for-dh-DH-406,Salzmann Mathieu,"This course aims to introduce the basic principles of machine learning in the context of the digital humanities. We will cover both supervised and unsupervised learning techniques, and study and implement methods to analyze diverse data types, such as images, music and social network data."
DH-404,Cultural data sculpting,5,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/cultural-data-sculpting-DH-404,Kenderdine Sarah Irene Brutton,This course will engage novel approaches for visualizing and interacting with cultural heritage archives in immersive virtual environments.
DH-411,Design research for digital innovation,5,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/design-research-for-digital-innovation-DH-411,Henchoz Nicolas,"How can we turn digital technologies and data into meaningful user experiences? How can we face societal issues raised by digital evolution? This course proposes an immersion in design research, user centered creativity and UX/UI psychology, through project based learning."
DH-401,Digital musicology,6,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/digital-musicology-DH-401,Rohrmeier Martin Alois,"This course will introduce students to the central topics in digital musicology and core theoretical approaches and methods. In the practical part, students will carry out a practical project."
DH-412,History and the digital,5,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/history-and-the-digital-DH-412,Baudry Jérôme,"The course presents a number of computational approaches & tools that can be used to study history. Drawing on case studies from the history of science & technology, the course also offers students the opportunity to critically reflect on their own practices as digital humanists and data scientists."
DH-414,Game design & prototyping,4,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/game-design-prototyping-DH-414,Javet David Wark Ethan,This course aims to present and discuss various game design methodologies that can be used to analyze and create projects based on interactivity and player engagement. It gives students the opportunity of engaging with the medium of (video) games - its limits and potentials - to widen their toolset.
ENV-540,Image processing for Earth observation,4,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/image-processing-for-earth-observation-ENV-540,Tuia Devis,This course covers optical remote sensing from satellites and airborne platforms. The different systems are presented. The students will acquire skills in image processing and machine/deep learning to extract end-products from the images such as land cover or risk maps.
MGT-404,Management of intellectual property,3,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/management-of-intellectual-property-MGT-404,Sahli Matthias Florian,"This class provides an introduction to the management of intellectual property (IP), primarily patents. It covers legal and strategic considerations related to IP. The class relies on formal lectures, case studies, speakers, and a project."
EE-552,Media security,6,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/media-security-EE-552,Ebrahimi Touradj,"This course provides attendees with theoretical and practical issues in media security. In addition to lectures by the professor, the course includes laboratory sessions, a mini-project, and a mid-term exam."
EE-568,Reinforcement learning,6,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/reinforcement-learning-EE-568,Cevher Volkan,"This course describes theory and methods for Reinforcement Learning (RL), which revolves around decision making under uncertainty. The course covers classic algorithms in RL as well as recent algorithms under the lens of contemporary optimization."
DH-413(a),Semester project in digital humanities,12,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/semester-project-in-digital-humanities-DH-413-B,Profs divers *,Individual research during the semester under the guidance of a professor or an assistant.
MGT-401,Strategic marketing & technology commercialization,4,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/strategic-marketing-technology-commercialization-MGT-401,Eckardt Thilo Hans Martin,This course teaches students the power of building and implementing marketing strategies in order to help businesses to commercialize successfully their technological innovations. It offers a large overview of modern marketing and is not suited for students with advances marketing knowledge.
MGT-450,"Technology, sustainability and public policy",4,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/technology-sustainability-and-public-policy-MGT-450,Aklin Michaël,"Technology is a driver of long-term growth but it can also undermine sustainable development. This course introduces microeconomic models of market and collective action failures, models of complex systems, as well as policy portfolios to address these issues."
MGT-414,Technology & innovation strategy,3,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/technology-innovation-strategy-MGT-414,Fernandes Rodrigues Alves Marlon,"This course focuses on the economic and organizational conditions that shape technological innovation by firms. The intent is for students to learn core concepts that can make innovation initiatives within a firm more successful, and to then apply those concepts to real business problems and cases."
DH-491,Engineering internship credited with Master Project (master in Digital Humanities),0,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/engineering-internship-credited-with-master-project-master-in-digital-humanities-DH-491,Profs divers *,The engineering internship is an integral part of the curriculum for master's students. They join companies in Switzerland or abroad to carry out either an internship or their master thesis project in a field of activity where their skils of future engineers are highlighted.
DH-499,Master project in digital humanities,30,https://edu.epfl.ch/studyplan/en/master/digital-humanities/coursebook/master-project-in-digital-humanities-DH-499,Profs divers *,"Le projet de master est un projet personnel d'étudiant qui nécessite un travail d'analyse, de conception et de réalisation. Le projet de master peut être réalisé dans un laboratoire de l'EPFL, dans une autre université ou dans l'industrie, toujours sous la supervision d'un Prof. EPFL DH."
MGT-555,Innovation & entrepreneurship in engineering,10,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/innovation-entrepreneurship-in-engineering-MGT-555,"Michaud Véronique, Weber Thomas Alois","This course is a joint initiative between the School of Engineering and the College of Management to encourage and promote entrepreneurship and management skills, engineering design, hands-on experience, teamwork, and awareness of social and ethical implications in engineering and management."
EE-490(a),Lab in acoustics,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/lab-in-acoustics-EE-490-A,Lissek Hervé,"Apply the knowledge acquired in Electroacoustics, Audio Engineering and Propagation of Acoustic Waves lectures."
EE-490(b),Lab in advanced VLSI design,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/lab-in-advanced-vlsi-design-EE-490-B,"Burg Andreas Peter, Levisse Alexandre Sébastien Julien",
EE-490(c),Lab in electrical energy systems,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/lab-in-electrical-energy-systems-EE-490-C,Dujic Drazen,"This teaching lab provides the practical experiences related to the operation of power electronics converters and digital control in power electronics, through experimental activities on the Power Electronic Teaching Setups. Work is organised by means of mini projects."
EE-490(e),Lab in microwaves,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/lab-in-microwaves-EE-490-E,Skrivervik Anja,This lab teaches the major measurement techniques used in microwaves
EE-490(i),Lab in nanoelectronics,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/lab-in-nanoelectronics-EE-490-I,Kis Andras,
EE-490(f),Lab in signal and image processing,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/lab-in-signal-and-image-processing-EE-490-F,Thiran Jean-Philippe,
EE-490(g),Lab on app development for tablets and smartphones,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/lab-on-app-development-for-tablets-and-smartphones-EE-490-G,Ansaloni Giovanni,"Focusing on the Android ecosystem, this course teaches techniques for the development of distributed mobile applications, operating on multiple heterogeneous devices (tablets / smartwatches), sensing the environment, and interfacing with the cloud."
EE-490(j),Lab on cell-free synthetic biology,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/lab-on-cell-free-synthetic-biology-EE-490-J,Maerkl Sebastian,"The cell-free synthetic biology course introduces engineers to the most commonly used techniques required to conduct work in Biotechnology and Bioengineering. Additionally, this course is an experiment in democratizing education and open science by generating useful resources for the local community"
EE-492(k),Project in AI and machine learning,10,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/project-in-ai-and-machine-learning-EE-492-K,Profs divers *,
EE-492(j),Project in edge computing and IoT,10,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/project-in-edge-computing-and-iot-EE-492-J,Profs divers *,
EE-492(z),Project in energy science and technology,10,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/project-in-energy-science-and-technology-EE-492-Z,Profs divers *,
EE-492(l),Project in information technologies and signal processing,10,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/project-in-information-technologies-and-signal-processing-EE-492-L,Profs divers *,
EE-492(a),Project in microelectronics,10,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/project-in-microelectronics-EE-492-A,Profs divers *,
EE-492(i),Project in nano and optoelectronics,10,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/project-in-nano-and-optoelectronics-EE-492-I,Profs divers *,
EE-566,Adaptation and learning,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/adaptation-and-learning-EE-566,Sayed Ali H.,"In this course, students learn to design and master algorithms and core concepts related to inference and learning from data and the foundations of adaptation and learning theories with applications."
EE-524,Advanced A/MS VLSI: A-to-D Converter,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/advanced-a-ms-vlsi-a-to-d-converter-EE-524,,Not given in 2024-2025
EE-523,Advanced analog integrated circuit design,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/advanced-analog-integrated-circuit-design-EE-523,Shoaran Mahsa,"Introduction to advanced topics in analog and mixed-signal CMOS circuits at the transistor level. The course will focus on practical aspects of IC design, quantitative performance measures, and design trade-offs to develop an intuitive understanding of circuit behavior."
EE-588,Advanced lab in electrical energy systems,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/advanced-lab-in-electrical-energy-systems-EE-588,"Hodder André, Robert Sylvain","The purpose of this teaching lab is to put together all the concepts learned during the course into electrical energy by the implementation of an islanded production unit. The number of places is limited, therefore the student must contact the teacher before the beginning of the course."
EE-598,Advanced lab in electrical engineering,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/advanced-lab-in-electrical-engineering-EE-598,,This teaching lab provides the experimental experiences associated to courses of all MSc orientations in EE. The experiments cover all the fields belonging to EE.
EE-518,Analog circuits for biochip,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/analog-circuits-for-biochip-EE-518,"Carrara Sandro, Schmid Alexandre, Skrivervik Anja",Introduction to analog CMOS design for Remote Biosensors on Chip. Understanding and designing of active and remotely powered biosensing systems. Basic understanding of the wireless transmission of the obtained signals.
EE-548,Audio engineering,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/audio-engineering-EE-548,Lissek Hervé,"This lecture is oriented towards the study of audio engineering, room acoustics, sound propagation, and sound radiation from sources and acoustic antennas. The learning outcomes will be the techniques for microphones and loudspeaker design, as well as room acoustics."
BIOENG-421,Basics in bioinstrumentation,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/basics-in-bioinstrumentation-BIOENG-421,Merten Christoph,"This combined practical and theoretical course will provide the basics in bioinstrumentation, including the construction of a droplet-microfluidic workstation for high-throughput, single-cell analysis. Many of the learned concepts are equally applicable to other widely used lab instruments."
EE-519,Bioelectronics and biomedical microelectronics,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/bioelectronics-and-biomedical-microelectronics-EE-519,Schmid Alexandre,"The course covers the fundaments of bioelectronics and integrated microelectronics for biomedical and implantable systems. Issues and trade-offs at the circuit and systems levels of invasive microelectronic systems as well as their eluding designs, methods and classical implementations are discussed"
EE-517,Bio-nano-chip design,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/bio-nano-chip-design-EE-517,Carrara Sandro,Introduction to heterogeneous integration for Nano-Bio-CMOS sensors on Chip. Understanding and designing of active Bio/CMOS interfaces powered by nanostructures.
MICRO-410,Classical and quantum photonic transducers,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/classical-and-quantum-photonic-transducers-MICRO-410,,This course gives an introduction to transducers by both considering fundamental principles and their application in classical and quantum systems. The course builds up on the fundamental concept of coupling of two subsystems as a mean to use one subsystem to extract information about the other.
MICRO-421,Computational optical imaging,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/computational-optical-imaging-MICRO-421,Psaltis Demetri,"Modern imaging systems combine traditional optical devices (lenses, endoscopes, cameras, laser scanners, etc) with digital computers. In this course we learn how to use computational tools to simulate the optical system and combine them with neural networks that process the optical images"
ENG-411,Concurrent engineering of space missions,2,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/concurrent-engineering-of-space-missions-ENG-411,Kneib Jean-Paul Richard,The main objective of this course is to teach the students the fundamentals of concurrent engineering for space missions and systems. The course is built around a similar framework to that of the European Space Agency's (ESA) Concurrent Engineering Challenge.
MICRO-573,Deep learning for optical imaging,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/deep-learning-for-optical-imaging-MICRO-573,,This course will focus on the practical implementation of artificial neural networks (ANN) using the open-source TensorFlow machine learning library developed by Google for Python.
MATH-261,Discrete optimization,5,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/discrete-optimization-MATH-261,Eisenbrand Friedrich,"This course is an introduction to linear and discrete optimization. Warning: This is a mathematics course! While much of the course will be algorithmic in nature, you will still need to be able to prove theorems."
EE-576,Electromagnetic compatibility,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/electromagnetic-compatibility-EE-576,Rachidi-Haeri Farhad,"In this lecture, students will get the basic knowledge on electromagnetic compatibility."
EE-466,"Energy storage in power systems: technologies, applications and future needs",3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/energy-storage-in-power-systems-technologies-applications-and-future-needs-EE-466,Sossan Fabrizio,"This course reviews the main energy storage technologies, their attributes, mathematical models, and applications (stationary and mobile), from design to operations and control. Battery systems, whose application and development rates today are among the most relevant, will be given special focus."
ChE-304,Energy systems engineering,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/energy-systems-engineering-CHE-304,Luterbacher Jeremy,"This course will provide a toolkit to students to understand and analyze sustainable energy systems. In addition, the main sustainable energy technologies will be introduced and their governing principles explained."
MICRO-565,Fundamentals & processes for photovoltaic devices,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/fundamentals-processes-for-photovoltaic-devices-MICRO-565,Ballif Christophe,"The objective of this lecture is to give an in-depth understanding of the physics and manufacturing processes of photovoltaic solar cells and related devices (photodetectors, photoconductors). The principle and techniques addressed in this lecture will be useful in a wide range of related fields."
EE-515,Fundamentals of biosensors and electronic biochips,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/fundamentals-of-biosensors-and-electronic-biochips-EE-515,Guiducci Carlotta,"The labels ""biosensor"" and ""eBiochip"" have been employed to refer to the most diverse systems and in several fields of application. The course is meant not only to provide means to dig into this sea but also a thoughtful understanding of the detection principles and a design perspective."
EE-429,Fundamentals of VLSI design,6,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/fundamentals-of-vlsi-design-EE-429,"Burg Andreas Peter, Levisse Alexandre Sébastien Julien","The course introduces the fundamentals of digital integrated circuits and the technology aspects from a designers perspective. It focuses mostly on transistor level, but discusses also the extension to large digital semicustom designs."
EE-522,How to design for value for space applications,2,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/how-to-design-for-value-for-space-applications-EE-522,Ben Hamida Sonia Barbara,"The objective of this course is to introduce a three-step methodology to support the iterative and incremental definition, exploration, and evaluation of alternative Business Models and System Architectures. The methodology will be applied to a space project."
EE-456,Hydropower plants: generating and pumping units,2,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/hydropower-plants-generating-and-pumping-units-EE-456,Vagnoni Elena,"Master Lecture on the different layouts of hydropower plants. Detailing the specification of generating units (with Pelton, Francis, Kaplan and Bulb turbines), and pumped-storage hydropower plants (reversible and ternary units)."
EE-569,Image and video coding,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/image-and-video-coding-EE-569,,This course addresses coding of visual information. The primary focus will be on image and moving picture compression. Concrete examples of image and video coding algorithms such as those standardized under JPEG and MPEG are explained and compared.
EE-465,Industrial electronics I,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/industrial-electronics-i-EE-465,Dujic Drazen,"The course deals with the control of grid connected power electronic converters for renewable applications, covering: converter topologies, pulse width modulation, modelling, control algorithms and controllers (PID and PR), coordinate frame transformations, grid monitoring and synchronisation (PLL)."
EE-565,Industrial electronics II,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/industrial-electronics-ii-EE-565,Dujic Drazen,The course is dealing with high performance drives and methods to control various electrical machines by means of power electronic converter and advanced control methods.
EE-526,Introduction to bioengineering,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/introduction-to-bioengineering-EE-526,Maerkl Sebastian,"This course provides engineering students with a foundational understanding of bioengineering, a multidisciplinary field that integrates principles of biology, chemistry, and engineering."
QUANT-400,Introduction to quantum science and technology,5,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/introduction-to-quantum-science-and-technology-QUANT-400,"Carleo Giuseppe, Charbon Edoardo, Ionescu Mihai Adrian, Macris Nicolas, Scarlino Pasquale","A broad view of the diverse aspects of the field is provided: quantum physics, communication, quantum computation, simulation of physical systems, physics of qubit platforms, hardware technologies. Students will grasp the field as a whole and better orient themselves on specialized topics."
EE-580,Introduction to the design of space mechanisms,2,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/introduction-to-the-design-of-space-mechanisms-EE-580,Feusier Gilles,"Space environment is different from what we can experience on Earth, requiring specific design approaches in order to achieve reliable operations. Engineers must hence face new challenges stimulating their creativity to tackle those particular constraints."
EE-582,Lessons learned from the space exploration,2,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/lessons-learned-from-the-space-exploration-EE-582,Toussaint Marc JM R,"The objective of the course is to present with different viewpoints, the lessons learned which lead to the decisions in the space exploration and their consequences today and for the decades to come. A semester continuous evaluation is done through a conceptual study of a space project (see below)."
ENV-510,Life cycle assessment in energy systems,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/life-cycle-assessment-in-energy-systems-ENV-510,Margni Manuele Domenico,"This course will introduce students to the Life Cycle Assessment (LCA) as a holistic approach to evaluate, among others, energy conversion technologies throughout their entire value chain, and across multiple environmental problems beyond climate change."
ME-516,Lifecycle performance of product systems,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/lifecycle-performance-of-product-systems-ME-516,Friot Damien Antoine,"Provide the conceptual, technical and methodological understanding for evaluating the environmental, and social performance of products and services over their life cycle."
MICRO-455,Machine learning I,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/machine-learning-i-MICRO-455,Billard Aude,
EE-445,"Microwaves, the basics of wireless communications",4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/microwaves-the-basics-of-wireless-communications-EE-445,Skrivervik Anja,This course is an introduction to microwaves and microwave passive circuits. A special attention is given to the introduction of the notion of distributed circuits and to the scattering matrix
ME-425,Model predictive control,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/model-predictive-control-ME-425,Jones Colin Neil,"Provide an introduction to the theory and practice of Model Predictive Control (MPC). Main benefits of MPC: flexible specification of time-domain objectives, performance optimization of highly complex multivariable systems and ability to explicitly enforce constraints on system behavior."
ME-422,Multivariable control,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/multivariable-control-ME-422,Ferrari Trecate Giancarlo,"This course covers methods for the analysis and control of systems with multiple inputs and outputs, which are ubiquitous in modern technology and industry. Special emphasis will be placed on discrete-time systems due to their relevance to digital and embedded control architectures."
EE-535,Nanoelectronics,2,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/nanoelectronics-EE-535,Ionescu Mihai Adrian,"This lecture overviews and discusses the last trends in the technology and principles of nanoelectronic devices for more aggressive scaling, better performances, added functionalities and lower energy per function. The opportunities of these advances compared to industrial roadmaps are analized."
MICRO-516,Nanophotonics,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/nanophotonics-MICRO-516,"Iadanza Simone, Moselund Kirsten Emilie","Students understand and apply the physics of the interaction of light with semiconductors. They understand the operating mechanism of scaled photonic devices such as photodetectors, LEDs and lasers, as well as challenges and opportunities relating to their integration and dimensional scaling."
ME-427,Networked control systems,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/networked-control-systems-ME-427,Ferrari Trecate Giancarlo,"This course offers an introduction to control systems using communication networks for interfacing sensors, actuators, controllers, and processes. Challenges due to network non-idealities and opportunities offered by communication will be analyzed."
NX-422,Neural interfaces,6,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/neural-interfaces-NX-422,"Lacour Stéphanie, Shoaran Mahsa","Neural interfaces (NI) are bioelectronic systems that interface the nervous system to digital technologies. This course presents their main building blocks (transducers, instrumentation & communication), reviews current and upcoming materials and technological solutions for implantable & wearable NI"
MICRO-523,Optical detectors,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/optical-detectors-MICRO-523,Bruschini Claudio,"Students analyse the fundamental characteristics of optical detectors, their architectures, selected applications and case studies. Photoemissive devices, photodiodes, infrared sensors and single-photon detectors are studied. CCD, CMOS and SPAD cameras are analysed in detail."
MGT-483,Optimal decision making,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/optimal-decision-making-MGT-483,Kuhn Daniel,"This course introduces the theory and applications of optimization. We develop tools and concepts of optimization and decision analysis that enable managers in manufacturing, service operations, marketing, transportation and finance to transform data into insights for making better decisions."
EE-440,Photonic systems and technology,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/photonic-systems-and-technology-EE-440,Brès Camille Sophie,The physics of optical communication components and their applications to communication systems will be covered. The course is intended to present the operation principles of contemporary optical communication systems employing optical fibers and modern optoelectronic devices.
EE-536,Physical models for micro and nanosystems,2,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/physical-models-for-micro-and-nanosystems-EE-536,Kis Andras,"Students will learn simple theoretical models, the theoretical background of finite element modeling as well as its application to modeling charge, mass and heat transport in electronic, fluidic and electromechanical micro and nanosystem."
EE-570,Power system restructuring and deregulation,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/power-system-restructuring-and-deregulation-EE-570,Cherkaoui Sidi-Rachid,This course presents different types and mechanisms of electricity markets. It addresses in particular their impacts on power/distribution systems operation and consequently the appropriate strategies capable to ensure a secure and reliable functioning.
EE-491,Project in electrical engineering,10,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/project-in-electrical-engineering-EE-491,Profs divers *,
EE-426,Radio frequency circuits design techniques,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/radio-frequency-circuits-design-techniques-EE-426,Ruffieux David,RF has changed our daily life in our ever connected wireless world (guess how many radios you have in your smartphone?). The goal of this course is to get familiar with RF design techniques in view of understanding the basics behind wireless communication.
EE-573,Research project in electrical engineering,22,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/research-project-in-electrical-engineering-EE-573,Profs divers *,
MICRO-420,Selected topics in advanced optics,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/selected-topics-in-advanced-optics-MICRO-420,Martin Olivier,"Modern imaging systems combine traditional optical devices (lenses, endoscopes, cameras, laser scanners, etc) with digital computers. In this course we will learn how to use computational tools to simulate the optical system and combine them with neural networks that process the optical images"
EE-567,Semiconductor devices II,4,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/semiconductor-devices-ii-EE-567,"Ionescu Mihai Adrian, Kis Andras","Students will learn about understanding the fundamentals and applications of emerging nanoscale devices, materials and concepts. Remark: at least 5 students should be enrolled for the course to be given"
MICRO-568,Seminar in physiology and instrumentation,2,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/seminar-in-physiology-and-instrumentation-MICRO-568,Radenovic Aleksandra,Acquérir la connaissance de l'état de l'art dans l'instrumentation bio-médicale. Comprendre la physiologie associée aux techniques de mesures.
EE-511,Sensors in medical instrumentation,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/sensors-in-medical-instrumentation-EE-511,"Chételat Olivier Pierre, Ionescu Anisoara","Fundamental principles and methods used for physiological signal conditioning. Electrode, optical, resistive, capacitive, inductive, and piezoelectric sensor techniques used to detect and convert physiological information to electrical signals. Medical devices for physiological signal monitoring."
EE-594,Smart sensors for IoT,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/smart-sensors-for-iot-EE-594,,"This lecture provides insights in the design and technologies of Internet-of-Things sensor nodes, with focus on low power technologies. The lectures alternate every two weeks between sensing technologies of various kinds (prof. Ionescu) and their integrated circuit readouts (prof. Enz)."
EE-584,Spacecraft design and system engineering,5,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/spacecraft-design-and-system-engineering-EE-584,"David Emmanuelle Brigitte Marie, Udriot Mathieu Jean-Pierre","The main objective of the course is to provide tools and notions for spacecraft design. The course will start with an introduction on systems engineering, then the different subsystems of a spacecraft will be explored. External teachers from industry will bring their expertise."
EE-585,Space mission design and operations,2,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/space-mission-design-and-operations-EE-585,Kuntzer Thibault Adrien,"This course is a ""concepts"" course. It introduces a variety of concepts to design and operate a space mission. These concepts cover orbital mechanics, spacecraft operation phases and critical subsystems."
ENG-510,Space propulsion,3,https://edu.epfl.ch/studyplan/en/master/electrical-and-electronics-engineering/coursebook/space-propulsion-ENG-510,Jäger Markus Hendrik,"The main objective of the course is to provide an overview about space propulsion systems like thermal propulsion systems, chemical propulsion systems and electrical propulsion systems. The secondary objective is to discuss all relevant equipment needed for propulsion systems ."
