code,name,ects,link,professor,description
MATH-111(pi),Linear algebra (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/computer-science/coursebook/linear-algebra-flipped-classroom-MATH-111-PI,Deparis Simone,L'objectif du cours est d'introduire les notions de base de l'algèbre linéaire et ses applications. Cette classe pilote est donné sous forme inversée.
COM-102,"Advanced information, computation, communication II",7,https://edu.epfl.ch/studyplan/en/propedeutics/computer-science/coursebook/advanced-information-computation-communication-ii-COM-102,Gastpar Michael Christoph,"Text, sound, and images are examples of information sources stored in our computers and/or communicated over the Internet. How do we measure, compress, and protect the informatin they contain?"
MATH-106(e),Analysis II,6,https://edu.epfl.ch/studyplan/en/propedeutics/computer-science/coursebook/analysis-ii-MATH-106-E,Lachowska Anna,Étudier les concepts fondamentaux d'analyse et le calcul différentiel et intégral des fonctions réelles de plusieurs variables.
MATH-106(en),Analysis II (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/computer-science/coursebook/analysis-ii-english-MATH-106-EN,Richter Florian Karl,The course studies fundamental concepts of analysis and the calculus of functions of several variables.
CS-173,Fundamentals of digital systems,7,https://edu.epfl.ch/studyplan/en/propedeutics/computer-science/coursebook/fundamentals-of-digital-systems-CS-173,Stojilovic Mirjana,"Welcome to the introductory course in digital design and computer architecture. In this course, we will embark on a journey into the world of digital systems, exploring the fundamental principles and concepts that underpin modern computing technology."
CS-107,Introduction to programming,5,https://edu.epfl.ch/studyplan/en/propedeutics/computer-science/coursebook/introduction-to-programming-CS-107,"Pereira Pires Rafael, Sam Jamila",Ce cours aborde les concepts fondamentaux de la programmation et de la programmation orientée objet (langage JAVA). Il permet également de se familisarier avec un environnement de développement informatique (par défaut sous Unix).
CS-108,Practice of object-oriented programming,9,https://edu.epfl.ch/studyplan/en/propedeutics/computer-science/coursebook/practice-of-object-oriented-programming-CS-108,Schinz Michel,"Les étudiants perfectionnent leurs connaissances en Java et les mettent en pratique en réalisant un projet de taille conséquente. Ils apprennent à utiliser et à mettre en œuvre les principaux types de collections (listes, ensembles, tables associatives), et examinent quelques patrons de conception."
MATH-101(g),Analysis I,6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/analysis-i-MATH-101-G,Chizat Lénaïc,Étudier les concepts fondamentaux d'analyse et le calcul différentiel et intégral des fonctions réelles d'une variable.
MATH-101(en),Analysis I (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/analysis-i-english-MATH-101-EN,Mountford Thomas,"We study the fundamental concepts of analysis, calculus and the integral of real-valued functions of a real variable."
MATH-101(pi),Analysis I (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/analysis-i-flipped-classroom-MATH-101-PI,Friedli Sacha,Étudier les concepts fondamentaux d'analyse et le calcul différentiel et intégral des fonctions réelles d'une variable. Cette classe est donnée sous forme inversée.
MATH-101(de),Analysis I (German),6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/analysis-i-german-MATH-101-DE,Krieger Joachim,Es werden die Grundlagen der Analysis sowie der Differential- und Integralrechnung von Funktionen einer reellen Veränderlichen erarbeitet.
EE-100,Electrical engineering science & technology,6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/electrical-engineering-science-technology-EE-100,"Allenbach Philippe, Koukab Adil, Martin Olivier","Ce cours propose une introduction aux sciences et technologies de l'électricité en mettant l'accent sur les composants des circuits électriques. L'enseignement comprend à la fois une partie théorique avec un cours et des exercices, ainsi qu'une partie expérimentale avec des expériences pratiques."
PHYS-101(k),General physics : mechanics,6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/general-physics-mechanics-PHYS-101-K,Mila Frédéric,Le but du cours de physique générale est de donner à l'étudiant.e les notions de base nécessaires à la compréhension des phénomènes physiques. L'objectif est atteint lorsque l'étudiant.e est capable de prévoir quantitativement les conséquences de ces phénomènes avec des outils théoriques appropriés.
PHYS-101(en),General physics : mechanics (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/general-physics-mechanics-english-PHYS-101-EN,Baquero Ruiz Marcelo,"Students will learn the principles of mechanics to enable a better understanding of physical phenomena, such as the kinematics and dyamics of point masses and solid bodies. Students will acquire the capacity to quantitatively analyze these effects with the appropriate theoretical tools."
PHYS-101(l),General physics : mechanics (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/general-physics-mechanics-flipped-classroom-PHYS-101-L,Hébert Cécile,Le but du cours de physique générale est de donner à l'étudiant les notions de base nécessaires à la compréhension des phénomènes physiques. L'objectif est atteint lorsque l'étudiant est capable de prévoir quantitativement les conséquences de ces phénomènes avec des outils théoriques appropriés.
PHYS-101(de),General physics : mechanics (German),6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/general-physics-mechanics-german-PHYS-101-DE,Gruetter Rolf,"Die Studenten erwerben die Grundkenntnisse zum Verständnis von physikalischen Phänomenen der Mechanik. Sie entwickeln die Fähigkeit, die Auswirkungen dieser Phänomene mit den entsprechenden theoretischen Werkzeugen quantitativ zu bestimmen."
MATH-111(g),Linear Algebra,6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/linear-algebra-MATH-111-G,Zuleta Estrugo José Luis,L'objectif du cours est d'introduire les notions de base de l'algèbre linéaire et ses applications.
MATH-111(en),Linear algebra (english),6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/linear-algebra-english-MATH-111-EN,Iseli Annina Ursula,The purpose of the course is to introduce the basic notions of linear algebra and its applications.
MATH-111(pi),Linear algebra (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/linear-algebra-flipped-classroom-MATH-111-PI,Deparis Simone,L'objectif du cours est d'introduire les notions de base de l'algèbre linéaire et ses applications. Cette classe pilote est donné sous forme inversée.
MATH-106(b),Analysis II,6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/analysis-ii-MATH-106-B,Buffoni Boris,Étudier les concepts fondamentaux d'analyse et le calcul différentiel et intégral des fonctions réelles de plusieurs variables.
MATH-106(en),Analysis II (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/analysis-ii-english-MATH-106-EN,Richter Florian Karl,The course studies fundamental concepts of analysis and the calculus of functions of several variables.
PHYS-106(b),General physics : thermodynamics,6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/general-physics-thermodynamics-PHYS-106-B,Bréchet Sylvain,Le but du cours de Physique générale est de donner à l'étudiant les notions de base nécessaires à la compréhension des phénomènes physiques. L'objectif est atteint lorsque l'étudiant est capable de prévoir quantitativement les conséquences de ces phénomènes avec des outils théoriques appropriés
PHYS-106(en),General physics : thermodynamics (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/general-physics-thermodynamics-english-PHYS-106-EN,Hirschmann Michaela,Students acquire the abilities to analyze physical systems through the lens of thermodynamics and statistical physics.
PHYS-106(pi),General physics : thermodynamics (flipped class in english),6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/general-physics-thermodynamics-flipped-class-in-english-PHYS-106-PI,,"Students acquire the abilities to analyze physical systems through the lens of thermodynamics, statistical physics, and special relativity."
EE-111,Circuits and systems,3,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/circuits-and-systems-EE-111,Rachidi-Haeri Farhad,Ce cours présente une introduction à la théorie et aux méthodes d'analyse et de résolution des circuits électriques.
CS-119(c),"Information, Computation, Communication",6,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/information-computation-communication-CS-119-C,Boulic Ronan,"L'objectif de ce cours est d'introduire les étudiants à la pensée algorithmique, de les familiariser avec les fondamentaux de l'Informatique et de développer une première compétence en programmation (langage C++)."
ME-105,Introduction to mechanical design,5,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/introduction-to-mechanical-design-ME-105,"Lacour Bertrand Hervé Laurent, Soubielle Sébastien Philippe","Le cours de ME-105 vise à l'acquisition du langage normalisé de la communication technique en conception mécanique et d'une culture technique de base, via une revue des concepts, composants, et méthodologies, et la réalisation par les étudiants d'un projet de groupe."
MSE-101(b),Materials:from chemistry to properties,5,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/materials-from-chemistry-to-properties-MSE-101-B,"Logé Roland, Marchioro Arianna","Ce cours permet l'acquisition des notions essentielles relatives à la structure de la matière, aux équilibres et à la réactivité chimique en liaison avec les propriétés mécaniques, thermiques, électriques, magnétiques et optiques des matériaux."
COM-112(a),Project oriented programming,3,https://edu.epfl.ch/studyplan/en/propedeutics/electrical-and-electronics-engineering/coursebook/project-oriented-programming-COM-112-A,Boulic Ronan,"Ce cours complète les connaissances sur le langage C++, en particulier sur le développement d'application modulaire robuste (principe de séparation des fonctionnalités). La dimension pratique étant jugée primordiale pour l'acquisition de ce savoir-faire, un temps important est consacré à un projet"
CH-160(f),Advanced general chemistry,6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/advanced-general-chemistry-CH-160-F,"Andres Julien Alexandre, Terrettaz Samuel","Cet enseignement vise l'acquisition des notions essentielles relatives à la structure de la matière, aux équilibres et à la réactivité chimiques. Le cours et les exercices fournissent la méthodologie permettant de résoudre par le raisonnement et le calcul des problèmes inédits de chimie générale."
MATH-101(a),Analysis I,6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/analysis-i-MATH-101-A,Mila Olivier,Étudier les concepts fondamentaux d'analyse et le calcul différentiel et intégral des fonctions réelles d'une variable.
MATH-101(en),Analysis I (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/analysis-i-english-MATH-101-EN,Mountford Thomas,"We study the fundamental concepts of analysis, calculus and the integral of real-valued functions of a real variable."
MATH-101(pi),Analysis I (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/analysis-i-flipped-classroom-MATH-101-PI,Friedli Sacha,Étudier les concepts fondamentaux d'analyse et le calcul différentiel et intégral des fonctions réelles d'une variable. Cette classe est donnée sous forme inversée.
MATH-101(de),Analysis I (German),6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/analysis-i-german-MATH-101-DE,Krieger Joachim,Es werden die Grundlagen der Analysis sowie der Differential- und Integralrechnung von Funktionen einer reellen Veränderlichen erarbeitet.
PHYS-101(a),General physics : mechanics,6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/general-physics-mechanics-PHYS-101-A,Hogge Jean-Philippe,Le but du cours de physique générale est de donner à l'étudiant les notions de base nécessaires à la compréhension des phénomènes physiques. L'objectif est atteint lorsque l'étudiant est capable de prévoir quantitativement les conséquences de ces phénomènes avec des outils théoriques appropriés.
PHYS-101(en),General physics : mechanics (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/general-physics-mechanics-english-PHYS-101-EN,Baquero Ruiz Marcelo,"Students will learn the principles of mechanics to enable a better understanding of physical phenomena, such as the kinematics and dyamics of point masses and solid bodies. Students will acquire the capacity to quantitatively analyze these effects with the appropriate theoretical tools."
PHYS-101(l),General physics : mechanics (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/general-physics-mechanics-flipped-classroom-PHYS-101-L,Hébert Cécile,Le but du cours de physique générale est de donner à l'étudiant les notions de base nécessaires à la compréhension des phénomènes physiques. L'objectif est atteint lorsque l'étudiant est capable de prévoir quantitativement les conséquences de ces phénomènes avec des outils théoriques appropriés.
PHYS-101(de),General physics : mechanics (German),6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/general-physics-mechanics-german-PHYS-101-DE,Gruetter Rolf,"Die Studenten erwerben die Grundkenntnisse zum Verständnis von physikalischen Phänomenen der Mechanik. Sie entwickeln die Fähigkeit, die Auswirkungen dieser Phänomene mit den entsprechenden theoretischen Werkzeugen quantitativ zu bestimmen."
MATH-111(a),Linear Algebra,6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/linear-algebra-MATH-111-A,Basterrechea Sébastien,L'objectif du cours est d'introduire les notions de base de l'algèbre linéaire et ses applications.
MATH-111(en),Linear algebra (english),6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/linear-algebra-english-MATH-111-EN,Iseli Annina Ursula,The purpose of the course is to introduce the basic notions of linear algebra and its applications.
MATH-111(pi),Linear algebra (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/linear-algebra-flipped-classroom-MATH-111-PI,Deparis Simone,L'objectif du cours est d'introduire les notions de base de l'algèbre linéaire et ses applications. Cette classe pilote est donné sous forme inversée.
MATH-106(a),Analysis II,6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/analysis-ii-MATH-106-A,Mila Olivier,"Étudier les concepts fondamentaux d'analyse, et le calcul différentiel et intégral des fonctions réelles de plusieurs variables."
MATH-106(en),Analysis II (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/analysis-ii-english-MATH-106-EN,Richter Florian Karl,The course studies fundamental concepts of analysis and the calculus of functions of several variables.
PHYS-106(a),General physics : thermodynamics,6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/general-physics-thermodynamics-PHYS-106-A,Houdré Romuald,Le but du cours de Physique générale est de donner à l'étudiant les notions de base nécessaires à la compréhension des phénomènes physiques. L'objectif est atteint lorsque l'étudiant est capable de prévoir quantitativement les conséquences de ces phénomènes avec des outils théoriques appropriés
PHYS-106(en),General physics : thermodynamics (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/general-physics-thermodynamics-english-PHYS-106-EN,Hirschmann Michaela,Students acquire the abilities to analyze physical systems through the lens of thermodynamics and statistical physics.
PHYS-106(pi),General physics : thermodynamics (flipped class in english),6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/general-physics-thermodynamics-flipped-class-in-english-PHYS-106-PI,,"Students acquire the abilities to analyze physical systems through the lens of thermodynamics, statistical physics, and special relativity."
ENV-103,Biology,6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/biology-ENV-103,"Altshuler Ianina, Carratala Ripolles Anna","This course will cover the fundamental principles governing life and the living world. Topics will include the diversity of living organisms, cellular biology, genetics, evolution, and ecology. This course provides a foundation in biology, fostering critical thinking & analytical skills."
ENV-140,Fundamentals of geomatics,2,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/fundamentals-of-geomatics-ENV-140,"Gilliéron Pierre-Yves, Tuia Devis","Bases de la géomatique pour les ingénieur·e·s civil et en environnement. Présentation des méthodes d'acquisition, de gestion et de représentation des géodonnées. Apprentissage pratique avec des méthodes topométriques et d'imagerie du territoire."
CS-119(k),"Information, Computation, Communication",6,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/information-computation-communication-CS-119-K,Pereira Pires Rafael,"D'une part, le cours aborde: (1) la notion d'algorithme et de représentation de l'information, (2) l'échantillonnage d'un signal et la compression de données et (3) des aspects liés aux systèmes: ordinateur, mémoire, etc. D'autre part, le cours donne une introduction à la programmation en Python."
ENV-167,Introduction to environmental engineering,4,https://edu.epfl.ch/studyplan/en/propedeutics/environmental-sciences-and-engineering/coursebook/introduction-to-environmental-engineering-ENV-167,"Kohn Tamar, Meibom Anders, Nenes Athanasios","Key themes in environmental science and engineering will be show-cased, with examples - from equator to the poles - including atmospheric processes and climate change, water quality, energy resources and urban development, with the amazing technologies used to study and address current challenges."
ENV-101,Sustainability,2,https://edu.epfl.ch/studyplan/en/propedeutics/humanities-and-social-sciences-program/coursebook/sustainability-ENV-101,"Aklin Michaël, Baudry Jérôme, Calisesi Arzner Yasmine Maria, Chappellaz Jérôme, Der Sarkissian Siroune Marie-Noëlle, Fragnière Augustin, Garin Adélie Eliane, Grossiord Charlotte, Perona Paolo, Rayner Hervé, Sonta Andrew James","Ce cours présente les enjeux mondiaux de la durabilité. Il introduit les limites planétaires, leur interconnexion systémique et les thèmes de justice sociale. L'approche interdisciplinaire initie au travail de groupe et à la pensée systémique (interdépendances dans un système complexe)."
MATH-101(f),Analysis I,6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/analysis-i-MATH-101-F,Strütt David Valentin,Étudier les concepts fondamentaux d'analyse et le calcul différentiel et intégral des fonctions réelles d'une variable.
MATH-101(en),Analysis I (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/analysis-i-english-MATH-101-EN,Mountford Thomas,"We study the fundamental concepts of analysis, calculus and the integral of real-valued functions of a real variable."
MATH-101(pi),Analysis I (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/analysis-i-flipped-classroom-MATH-101-PI,Friedli Sacha,Étudier les concepts fondamentaux d'analyse et le calcul différentiel et intégral des fonctions réelles d'une variable. Cette classe est donnée sous forme inversée.
MATH-101(de),Analysis I (German),6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/analysis-i-german-MATH-101-DE,Krieger Joachim,Es werden die Grundlagen der Analysis sowie der Differential- und Integralrechnung von Funktionen einer reellen Veränderlichen erarbeitet.
PHYS-101(j),General physics : mechanics,6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/general-physics-mechanics-PHYS-101-J,"Kneib Jean-Paul Richard, Revaz Yves",Le but du cours de physique générale est de donner à l'étudiant les notions de base nécessaires à la compréhension des phénomènes physiques. L'objectif est atteint lorsque l'étudiant est capable de prévoir quantitativement les conséquences de ces phénomènes avec des outils théoriques appropriés.
PHYS-101(en),General physics : mechanics (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/general-physics-mechanics-english-PHYS-101-EN,Baquero Ruiz Marcelo,"Students will learn the principles of mechanics to enable a better understanding of physical phenomena, such as the kinematics and dyamics of point masses and solid bodies. Students will acquire the capacity to quantitatively analyze these effects with the appropriate theoretical tools."
PHYS-101(l),General physics : mechanics (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/general-physics-mechanics-flipped-classroom-PHYS-101-L,Hébert Cécile,Le but du cours de physique générale est de donner à l'étudiant les notions de base nécessaires à la compréhension des phénomènes physiques. L'objectif est atteint lorsque l'étudiant est capable de prévoir quantitativement les conséquences de ces phénomènes avec des outils théoriques appropriés.
PHYS-101(de),General physics : mechanics (German),6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/general-physics-mechanics-german-PHYS-101-DE,Gruetter Rolf,"Die Studenten erwerben die Grundkenntnisse zum Verständnis von physikalischen Phänomenen der Mechanik. Sie entwickeln die Fähigkeit, die Auswirkungen dieser Phänomene mit den entsprechenden theoretischen Werkzeugen quantitativ zu bestimmen."
MATH-111(f),Linear Algebra,6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/linear-algebra-MATH-111-F,Herscovich Ramoneda Stanislas,L'objectif du cours est d'introduire les notions de base de l'algèbre linéaire et ses applications.
MATH-111(en),Linear algebra (english),6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/linear-algebra-english-MATH-111-EN,Iseli Annina Ursula,The purpose of the course is to introduce the basic notions of linear algebra and its applications.
MATH-111(pi),Linear algebra (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/linear-algebra-flipped-classroom-MATH-111-PI,Deparis Simone,L'objectif du cours est d'introduire les notions de base de l'algèbre linéaire et ses applications. Cette classe pilote est donné sous forme inversée.
MATH-106(f),Analysis II,6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/analysis-ii-MATH-106-F,Strütt David Valentin,Étudier les concepts fondamentaux d'analyse et le calcul différentiel et intégral des fonctions réelles de plusieurs variables.
MATH-106(en),Analysis II (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/analysis-ii-english-MATH-106-EN,Richter Florian Karl,The course studies fundamental concepts of analysis and the calculus of functions of several variables.
PHYS-106(h),General physics : thermodynamics,6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/general-physics-thermodynamics-PHYS-106-H,Furno Ivo,Le but du cours de Physique générale est de donner à l'étudiant les notions de base nécessaires à la compréhension des phénomènes physiques. L'objectif est atteint lorsque l'étudiant est capable de prévoir quantitativement les conséquences de ces phénomènes avec des outils théoriques appropriés.
PHYS-106(en),General physics : thermodynamics (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/general-physics-thermodynamics-english-PHYS-106-EN,Hirschmann Michaela,Students acquire the abilities to analyze physical systems through the lens of thermodynamics and statistical physics.
PHYS-106(pi),General physics : thermodynamics (flipped class in english),6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/general-physics-thermodynamics-flipped-class-in-english-PHYS-106-PI,,"Students acquire the abilities to analyze physical systems through the lens of thermodynamics, statistical physics, and special relativity."
CH-160(e),Advanced general chemistry,6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/advanced-general-chemistry-CH-160-E,Terrettaz Samuel,"Cet enseignement vise l'acquisition des notions essentielles relatives à la structure de la matière, aux équilibres et à la réactivité chimiques. Le cours et les exercices fournissent la méthodologie permettant de résoudre par le raisonnement et le calcul des problèmes inédits de chimie générale."
BIO-110,Bio-organic chemistry,5,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/bio-organic-chemistry-BIO-110,Ferreira De Sousa Correia Bruno Emanuel,The aim of the course is to provide a chemical understanding and intuition to decipher and predict chemical processes in living systems.
BIOENG-110,General Biology,6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/general-biology-BIOENG-110,"Goemans Camille Véronique Bernadette, Gräff Johannes, Radtke Freddy, Schoonjans Kristina","Le but du cours est de fournir un aperçu général de la biologie des cellules et des organismes. Nous en discuterons dans le contexte de la vie des cellules et des organismes, en mettant l'accent sur les principes de réglementation que vous rencontrerez dans vos études de biologie."
CS-119(g),"Information, Computation, Communication",6,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/information-computation-communication-CS-119-G,"Jobstmann Barbara, Sam Jamila","L'objectif de ce cours est d'initier les étudiants à la pensée algorithmique, de les familiariser avec les fondamentaux de l'informatique et des communications et de développer une première compétence en programmation (langage C++)."
CS-112(i),Object oriented programming,5,https://edu.epfl.ch/studyplan/en/propedeutics/life-sciences-engineering/coursebook/object-oriented-programming-CS-112-I,Sam Jamila,"L'objectif de ce cours est de développer des compétences de base en programmation. L'accent sera mis sur l'approche orientée-objet laquelle renforce la réutilisabilité, la maintenabilité et la fiabilité des programmes. Des fondamentaux d'algorithmique seront également abordés."
CH-160(g),Advanced general chemistry,6,https://edu.epfl.ch/studyplan/en/propedeutics/materials-science-and-engineering/coursebook/advanced-general-chemistry-CH-160-G,"Terrettaz Samuel, Züttel Andreas","Cet enseignement vise l'acquisition des notions essentielles relatives à la structure de la matière, aux équilibres et à la réactivité chimiques. Le cours et les exercices fournissent la méthodologie permettant de résoudre par le raisonnement et le calcul des problèmes inédits de chimie générale."
MATH-101(g),Analysis I,6,https://edu.epfl.ch/studyplan/en/propedeutics/materials-science-and-engineering/coursebook/analysis-i-MATH-101-G,Chizat Lénaïc,Étudier les concepts fondamentaux d'analyse et le calcul différentiel et intégral des fonctions réelles d'une variable.
MATH-101(en),Analysis I (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/materials-science-and-engineering/coursebook/analysis-i-english-MATH-101-EN,Mountford Thomas,"We study the fundamental concepts of analysis, calculus and the integral of real-valued functions of a real variable."
MATH-101(pi),Analysis I (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/materials-science-and-engineering/coursebook/analysis-i-flipped-classroom-MATH-101-PI,Friedli Sacha,Étudier les concepts fondamentaux d'analyse et le calcul différentiel et intégral des fonctions réelles d'une variable. Cette classe est donnée sous forme inversée.
MATH-101(de),Analysis I (German),6,https://edu.epfl.ch/studyplan/en/propedeutics/materials-science-and-engineering/coursebook/analysis-i-german-MATH-101-DE,Krieger Joachim,Es werden die Grundlagen der Analysis sowie der Differential- und Integralrechnung von Funktionen einer reellen Veränderlichen erarbeitet.
PHYS-101(k),General physics : mechanics,6,https://edu.epfl.ch/studyplan/en/propedeutics/materials-science-and-engineering/coursebook/general-physics-mechanics-PHYS-101-K,Mila Frédéric,Le but du cours de physique générale est de donner à l'étudiant.e les notions de base nécessaires à la compréhension des phénomènes physiques. L'objectif est atteint lorsque l'étudiant.e est capable de prévoir quantitativement les conséquences de ces phénomènes avec des outils théoriques appropriés.
PHYS-101(en),General physics : mechanics (English),6,https://edu.epfl.ch/studyplan/en/propedeutics/materials-science-and-engineering/coursebook/general-physics-mechanics-english-PHYS-101-EN,Baquero Ruiz Marcelo,"Students will learn the principles of mechanics to enable a better understanding of physical phenomena, such as the kinematics and dyamics of point masses and solid bodies. Students will acquire the capacity to quantitatively analyze these effects with the appropriate theoretical tools."
PHYS-101(l),General physics : mechanics (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/materials-science-and-engineering/coursebook/general-physics-mechanics-flipped-classroom-PHYS-101-L,Hébert Cécile,Le but du cours de physique générale est de donner à l'étudiant les notions de base nécessaires à la compréhension des phénomènes physiques. L'objectif est atteint lorsque l'étudiant est capable de prévoir quantitativement les conséquences de ces phénomènes avec des outils théoriques appropriés.
PHYS-101(de),General physics : mechanics (German),6,https://edu.epfl.ch/studyplan/en/propedeutics/materials-science-and-engineering/coursebook/general-physics-mechanics-german-PHYS-101-DE,Gruetter Rolf,"Die Studenten erwerben die Grundkenntnisse zum Verständnis von physikalischen Phänomenen der Mechanik. Sie entwickeln die Fähigkeit, die Auswirkungen dieser Phänomene mit den entsprechenden theoretischen Werkzeugen quantitativ zu bestimmen."
MATH-111(g),Linear Algebra,6,https://edu.epfl.ch/studyplan/en/propedeutics/materials-science-and-engineering/coursebook/linear-algebra-MATH-111-G,Zuleta Estrugo José Luis,L'objectif du cours est d'introduire les notions de base de l'algèbre linéaire et ses applications.
MATH-111(en),Linear algebra (english),6,https://edu.epfl.ch/studyplan/en/propedeutics/materials-science-and-engineering/coursebook/linear-algebra-english-MATH-111-EN,Iseli Annina Ursula,The purpose of the course is to introduce the basic notions of linear algebra and its applications.
MATH-111(pi),Linear algebra (flipped classroom),6,https://edu.epfl.ch/studyplan/en/propedeutics/materials-science-and-engineering/coursebook/linear-algebra-flipped-classroom-MATH-111-PI,Deparis Simone,L'objectif du cours est d'introduire les notions de base de l'algèbre linéaire et ses applications. Cette classe pilote est donné sous forme inversée.
